"x.R","R.fit","R.upr","R.lwr","x.G","G.fit","G.upr","G.lwr"
255.348344959596,0.0258296184398227,0.0265919389166399,0.0250672979630055,229.833582930247,0.026953217569823,0.0277676661238424,0.0261387690158037
259.161663545455,0.0257147258889684,0.0264637903428463,0.0249656614350905,232.383748652726,0.0268354943502857,0.0276360638261222,0.0260349248744492
262.974982131313,0.025599833338114,0.0263359219893241,0.024863744686904,234.962210262731,0.0267177711307484,0.0275046221970752,0.0259309200644217
266.788300717172,0.0254849407872597,0.0262083489351993,0.0247615326393201,237.569281723092,0.0266000479112111,0.0273733497875565,0.0258267460348658
270.60161930303,0.0253700482364054,0.0260810869795542,0.0246590094932565,240.20528048028,0.0264823246916739,0.0272422556489195,0.0257223937344282
274.414937888889,0.025255155685551,0.0259541526381197,0.0245561587329823,242.870527503058,0.0263646014721366,0.0271113493573313,0.0256178535869419
278.228256474747,0.0251402631346967,0.0258275631309357,0.0244529631384576,245.565347321564,0.0262468782525993,0.0269806410376644,0.0255131154675341
282.041575060606,0.0250253705838423,0.025701336359343,0.0243494048083416,248.290068066827,0.026129155033062,0.0268501413865332,0.0254081686795907
285.854893646465,0.024910478032988,0.0255754908705743,0.0242454651954016,251.04502151072,0.0260114318135247,0.0267198616939493,0.0253030019331001
289.668212232323,0.0247955854821336,0.0254500458081651,0.0241411251561022,253.830543106361,0.0258937085939874,0.0265898138629707,0.025197603325004
293.481530818182,0.0246806929312793,0.0253250208464219,0.0240363650161367,256.646972028955,0.0257759853744501,0.0264600104266051,0.025091960322295
297.29484940404,0.0245658003804249,0.0252004361072818,0.0239311646535681,259.494651217096,0.0256582621549128,0.0263304645611019,0.0249860597487237
301.108167989899,0.0244509078295706,0.0250763120581,0.0238255036010412,262.373927414523,0.0255405389353755,0.0262011900946408,0.0248798877761102
304.921486575758,0.0243360152787163,0.0249526693892272,0.0237193611682053,265.285151212343,0.0254228157158382,0.0260722015102871,0.0247734299213893
308.734805161616,0.0242211227278619,0.0248295288707022,0.0236127165850216,268.228677091717,0.0253050924963009,0.0259435139419518,0.0246666710506501
312.548123747475,0.0241062301770076,0.0247069111880025,0.0235055491660127,271.204863467025,0.0251873692767636,0.0258151431619669,0.0245595953915604
316.361442333333,0.0239913376261532,0.0245848367575613,0.0233978384947451,274.214072729507,0.0250696460572263,0.0256871055587815,0.0244521865556711
